6735
43	163	1226	1489	2237	2400	2444	2588	2782	2930	3000	3052	3125	3196	3209	3273	3441	3532	3601	3610
423	824	1346	1754	2218	2386	2675	2739	2838	2929	3184	3273	3379	3459	3532	3672	3694	3793	3849	3916
0	84	269	488	801	1080	1216	2406	2514	2674	2750	2867	2951	3012	3209	3342	3449	3522	3605	3692
635	1412	2651	2787	2897	3429	3500	3508	3588	3720	3790	3920	3982	4056	4059	4107	4234	4326	4364	4455
1449	1534	2193	2262	2289	2446	2452	2551	2688	2759	2822	3055	3270	3365	3413	3504	3590	3655	3748	3792
464	540	1484	2323	2336	2759	2847	2897	3154	3488	3506	3528	3694	3771	3861	3922	4013	4129	4168	4252
939	940	1677	1766	1844	1991	2019	2552	2635	2666	2804	2998	3127	3236	3385	3432	3467	3593	3619	3749
0	78	1091	1740	2336	2441	2502	2549	2897	2961	3110	3432	3460	3497	3627	3726	3799	3862	3903	3953
133	1470	1758	1841	2419	2739	2892	3067	3227	3268	3512	3518	3581	3642	3750	3796	3872	3953	3979	4058
1602	1755	2859	3384	3491	3638	3779	3880	3971	4089	4101	4120	4153	4213	4230	4306	4408	4514	4555	4639
274	314	940	1829	1873	1958	2878	2939	3012	3131	3253	3315	3508	3703	3859	3893	3935	4031	4123	4205
73	189	1750	2077	2092	2189	2579	2746	3018	3167	3250	3337	3535	3604	3884	3936	3986	4046	4205	4248
292	1049	1382	2654	2919	2927	3458	3591	3767	3833	3947	3992	4144	4238	4351	4503	4531	4606	4698	4787
706	863	3124	3193	3377	3743	3926	3987	4051	4086	4181	4276	4354	4434	4531	4612	4671	4833	4917	5067
473	1791	1873	2661	2796	3004	3160	3258	3327	3378	3574	3683	3936	4089	4181	4275	4333	4415	4539	4633
512	2000	2092	2126	2132	3363	3443	3518	3591	3818	3867	3930	4086	4166	4304	4313	4455	4618	4676	4754
775	3435	3581	3862	3905	3917	3959	4015	4089	4125	4180	4230	4323	4382	4419	4555	4638	4685	4761	4904
605	1391	1395	1802	1861	2362	2486	2672	2700	2759	2846	3032	3451	3511	3668	3834	3917	3986	4074	4166
120	262	287	3506	3526	3864	3903	3972	4051	4138	4203	4247	4591	4671	4698	4823	4909	4934	5061	5166
278	1094	1877	2202	2378	2540	3099	3521	3917	3928	3982	4097	4142	4237	4278	4606	4638	4708	4709	4798
1858	2477	2759	2803	3000	3085	3552	3619	3645	3921	3951	4017	4076	4218	4273	4416	4433	4444	4613	4726
1048	1077	2666	3746	3925	4086	4180	4267	4403	4476	4480	4627	4733	4784	4854	5014	5184	5200	5274	5279
264	657	3613	3892	4006	4105	4221	4278	4286	4355	4455	4647	4751	4814	4890	4962	5054	5069	5200	5250
159	2784	2938	2962	3268	3559	3673	3750	3793	3872	4010	4056	4070	4181	4343	4435	4444	4572	4641	4751
193	329	381	417	943	3665	3877	4065	4151	4276	4313	4424	4530	4698	4742	4798	4826	4926	5056	5135
1187	1395	1443	1500	3671	4227	4248	4318	4515	4613	4676	4771	4890	5048	5093	5185	5241	5313	5388	5479
2817	2914	2970	3298	3344	3967	4235	4724	4823	5003	5065	5153	5283	5416	5448	5499	5523	5549	5637	5661
1072	1409	1455	1630	1901	2787	2817	2878	3008	3344	3633	3715	3830	4048	4329	4458	4565	4658	4917	5065
224	2919	3047	3106	3447	3675	4169	4264	4901	4978	5067	5155	5200	5259	5318	5319	5379	5500	5617	5733
352	604	639	917	1150	2018	2372	3775	3867	4313	4403	4480	4544	4696	4742	4975	5095	5158	5239	5275
0	1023	1315	1563	2003	2300	2427	3027	3218	3290	4005	4065	5101	5160	5227	5284	5319	5457	5490	5663
30	1532	2564	3893	4253	4286	4358	4418	4493	4889	4953	5004	5081	5205	5327	5408	5410	5521	5553	5628
314	2049	3989	4120	4238	4363	4498	4650	4709	4763	4899	5045	5205	5206	5295	5346	5408	5410	5422	5455
1939	2019	2129	2210	2893	3089	4065	4237	4326	4404	4421	4445	4544	4606	4767	5128	5193	5227	5318	5412
736	4159	4301	4953	5081	5206	5322	5412	5532	5553	5629	5689	5783	5850	5921	5948	5963	5995	6009	6020
1054	1101	1595	1783	3289	3586	4240	4358	4480	4514	4671	4797	4854	4949	5086	5120	5250	5284	5410	5443
525	2471	3222	3274	3405	4154	4181	4465	4587	5193	5295	5318	5366	5390	5479	5552	5628	5715	5824	5862
34	237	777	1255	1301	2815	3063	3498	3549	3609	4382	4490	4595	5120	5206	5212	5274	5412	5459	5510
1913	2094	2207	2366	2488	2577	3346	3628	3991	4284	4310	4414	4538	4674	4816	4956	5047	5260	5357	5360
202	3363	4527	4595	4773	4864	4960	5069	5138	5381	5385	5393	5584	5667	5707	5783	5862	5886	5982	6071
2894	3745	3836	3920	4617	4751	4854	4910	4962	5000	5200	5283	5357	5443	5448	5524	5569	5667	5737	5925
613	3029	3456	3522	3601	4158	4218	4298	4439	4567	5445	5446	5524	5617	5708	5719	5776	5852	5956	6043
67	1629	1727	3143	3200	3382	3460	3767	4258	4347	4533	4705	5446	5510	5593	5720	5864	5927	5994	6152
399	3580	3678	4737	5185	5209	5293	5783	5921	6043	6113	6193	6223	6234	6297	6310	6378	6451	6506	6600
1727	1919	2114	3110	4067	4213	4264	4313	4384	4435	4582	4784	4864	4909	5004	5054	5209	5600	5602	5737
2070	2638	3860	3916	4253	4313	4812	4971	5138	5173	5440	5472	5569	5829	5993	6034	6109	6159	6200	6246
374	4289	4427	4579	4660	4706	4787	5048	5180	5279	5371	5449	5470	5560	5673	5687	5782	5850	5886	5905
3200	3378	4492	4638	5602	5628	5642	5924	5948	6062	6068	6186	6215	6259	6351	6431	6442	6494	6571	6660
776	796	1856	2674	2844	2913	3602	3985	4017	4149	4288	4361	4421	4549	4707	4751	4909	5319	5336	5490
168	2186	4277	4800	5047	5127	5628	5644	5733	5825	5922	6002	6071	6109	6186	6189	6219	6280	6362	6450
3653	3750	4447	4498	4716	4793	4889	5275	5379	5472	5555	5630	5963	6083	6171	6191	6288	6361	6419	6506
871	4496	4743	4886	5644	5725	5776	5864	5907	5927	6043	6090	6152	6218	6259	6283	6343	6355	6362	6439
1904	2623	2875	2947	3008	3934	4679	4974	5211	5366	5559	5689	5770	5850	6095	6126	6147	6193	6219	6301
