6567
10	239	350	450	549	909	2448	2572	2985	3138	3397	3494	3613	3783	3846	3969	3995	4017	4075	4089
961	1104	2540	2765	2768	2857	2904	2945	2998	3015	3044	3179	3307	3403	3430	3461	3590	3688	3881	3965
0	582	835	922	2021	2246	2553	2641	2814	2855	2910	2913	2987	3063	3095	3315	3348	3565	3773	3846
243	624	649	842	1535	1828	1888	1926	1994	2078	2144	2441	2601	2656	2745	2964	3572	3672	3740	3763
20	854	916	2033	2055	2201	2249	2299	2347	2444	2745	2783	2904	3038	3105	3119	3213	3403	3499	3511
11	514	1215	1334	1631	2013	2049	2756	2789	3187	3254	3364	3442	3556	3657	3746	3752	3923	3949	3954
68	1252	1325	1902	2264	2489	2615	2772	2830	2975	3167	3215	3277	3653	3883	4135	4186	4330	4465	4503
54	1562	2986	3194	3305	3356	3399	3422	3575	3829	3942	4033	4109	4221	4264	4405	4514	4564	4638	4699
0	346	378	664	819	1132	1344	1863	2021	2162	2473	2490	2552	2855	2874	2928	3043	3277	3343	3391
2042	2178	2515	2572	2697	2838	2997	3136	3280	3334	3443	3509	3746	3810	3873	3996	4076	4171	4243	4293
2133	2304	2407	2685	2697	2874	2903	3015	3291	3507	3574	3644	3667	3717	3807	3990	4108	4245	4321	4434
2484	2638	2884	2988	3138	3213	3680	3706	3804	3896	4055	4134	4182	4275	4403	4467	4579	4658	4690	4696
792	2525	2618	2703	2769	2940	3204	3419	3430	3775	3882	3892	4076	4103	4177	4195	4196	4258	4406	4479
118	132	199	508	547	2532	2571	2620	2997	3737	3804	4160	4342	4380	4487	4620	4739	4773	4839	4841
517	713	1893	1911	2061	2651	3064	3088	3217	3545	3832	3892	4031	4160	4380	4439	4540	4614	4722	4731
1911	1982	2558	2792	2829	3203	3369	3451	3706	3980	3986	4023	4138	4182	4253	4334	4373	4465	4549	4659
46	1175	1320	1401	2183	2267	2343	2943	3217	3248	3297	3589	3661	3707	3765	3863	3999	4123	4231	4239
1304	2596	2672	2679	2741	3200	3264	3446	3525	3817	4146	4209	4253	4420	4485	4693	4731	4874	4968	5083
124	130	1265	2403	2736	3155	3491	3712	3873	3989	4017	4081	4177	4238	4285	4439	4525	4657	4779	4806
1774	2768	2924	3334	3433	3637	3948	3984	4062	4195	4323	4395	4539	4699	4738	4799	4861	4960	5105	5158
26	1825	1911	1928	2069	2798	3075	3276	3360	3373	3564	3696	3788	3967	4014	4103	4253	4317	4330	4503
854	2085	2204	2913	3088	3313	3786	3864	3940	4105	4309	4416	4527	4658	4742	4840	4885	4998	5087	5125
267	408	2089	2490	2641	3264	3385	3464	3516	3644	3860	4038	4134	4267	4313	4405	4467	4525	4631	4785
1209	3088	3178	3215	3492	3657	3659	3762	4084	4201	4222	4510	4655	4693	4799	4926	4936	5027	5134	5162
547	1293	1879	1959	2074	2941	3005	3021	3260	3517	3735	3934	4081	4182	4229	4257	4330	4479	4553	4622
600	745	1599	1959	2079	2816	2836	3390	3454	3979	4309	4599	4677	4844	4921	4995	5078	5103	5202	5291
1380	1649	1898	2234	2520	2576	3606	3622	3719	3815	3862	3959	4098	4232	4267	4586	4686	4730	4812	4961
893	1194	1241	2709	3178	3871	4151	4267	4600	4680	4730	4773	4815	4896	4904	4931	5078	5152	5165	5256
897	1343	2758	2997	3095	3298	3329	3374	3486	3626	3820	4285	4363	4412	4554	4713	4849	4936	4988	5019
1759	2878	2896	3065	3198	3608	3685	3791	4371	4436	4633	4752	4783	4940	5016	5185	5245	5313	5432	5513
626	2824	2896	4437	4506	4783	4822	4843	4960	5053	5080	5169	5205	5313	5381	5513	5652	5760	5777	5857
675	914	1157	2260	3323	3716	3890	4112	4236	4330	4403	4449	4553	4631	4714	4748	4866	4910	5120	5169
208	1362	1417	2442	2930	3129	4253	4323	4390	4408	4653	4757	4797	4927	5016	5083	5174	5220	5264	5297
80	725	1218	2330	2387	2472	2571	2894	3368	4395	4420	4485	4487	4615	4685	4795	4885	5198	5244	5315
1237	1310	2111	2972	3044	3491	3599	3819	4006	4233	4243	4317	4373	4506	4528	4605	4647	4749	4905	4965
2050	3622	3838	4011	4250	4804	4959	5028	5086	5123	5264	5300	5392	5477	5547	5573	5652	5775	5868	5900
867	2368	2740	2783	2933	3807	3883	3970	4004	4420	4689	4822	4965	5156	5242	5286	5367	5376	5592	5599
3400	3454	3883	3925	4453	4540	4685	4786	4991	5046	5060	5100	5185	5229	5329	5360	5538	5568	5614	5627
2073	2958	3011	3925	3956	4370	4427	4517	4828	4992	5046	5123	5205	5275	5371	5414	5492	5526	5573	5665
126	3527	3655	3731	4015	4062	4160	4293	4357	4402	4618	4696	5011	5080	5096	5198	5293	5367	5432	5568
227	1746	2025	2965	3134	3577	3630	4427	4602	4775	5060	5110	5213	5271	5320	5392	5599	5685	5780	5849
2311	2454	3211	3297	4593	4797	5017	5125	5220	5350	5475	5570	5631	5665	5760	5868	5914	5980	5993	6036
588	801	3665	4077	4449	4598	4912	5244	5295	5320	5418	5551	5611	5704	5762	5817	5924	6017	6083	6161
2086	2156	2697	2763	3433	4792	4857	4891	5295	5363	5459	5634	5685	5704	5777	5818	5889	5990	6034	6082
1210	3374	4500	4904	4962	5096	5169	5245	5329	5376	5570	5662	5769	5914	5990	6073	6118	6213	6220	6260
2146	3157	3236	3900	3949	3989	4810	4861	4975	5002	5341	5418	5662	5690	5815	5899	5936	5983	6052	6194
1412	1681	1778	3414	3659	4425	4455	4522	4647	4857	4962	5030	5100	5158	5349	5385	5448	5653	5654	5690
298	2122	3887	4748	5110	5414	5449	5654	5773	5849	5924	6034	6134	6161	6200	6274	6335	6392	6451	6514
284	354	767	1253	2347	3495	3555	3929	3944	4068	4211	5286	5742	5811	5889	5938	6020	6067	6129	6280
243	985	1371	1497	1657	3711	3763	4004	4428	4761	4849	4921	4934	5030	5182	5275	5284	5363	5805	5817
55	177	2099	3908	3943	4855	4931	5162	5385	5459	5503	5547	5676	6132	6274	6331	6415	6434	6461	6486
67	249	993	1349	2723	3933	4305	4312	4898	4935	5064	5075	5113	5190	5283	5449	5477	5899	5977	6073
2401	2611	3944	4094	4312	4363	4370	4469	5194	5373	5477	5551	5857	5963	6052	6116	6213	6253	6285	6337
